Disaster,Location,District,Year,Month,Day,Rainfall(mm),Flood
Flood,Ketagal Ara,Ratnapura,2003,5,17,473.2,1
Flood,Hingura Ara,Ratnapura,2003,5,17,473.2,1
Flood,Kalagedi Ara,Ratnapura,2003,5,17,473.2,1
Flood,Ratkarawwa,Ratnapura,2003,5,17,473.2,1
Flood,Delbada,Ratnapura,2005,11,21,547.8,1
Flood,Halmillaketiya,Ratnapura,2003,5,17,473.2,1
Flood,Udawalawa Track,Ratnapura,2003,5,17,473.2,1
Flood,Thittawelpotha,Ratnapura,2003,5,17,473.2,1
Flood,Diyapota,Ratnapura,2003,5,17,473.2,1
Flood,New Town,Ratnapura,2003,5,17,473.2,1
Flood,Pallegama,Ratnapura,2003,5,17,473.2,1
Flood,Gangulvitiya,Ratnapura,2007,8,31,300.6,1
Flood,Nugadanda,Ratnapura,2008,5,30,473.2,1
Flood,Paleegala,Ratnapura,2008,5,30,473.2,1
Flood,Kandegama Ihalagama,Ratnapura,2008,5,30,473.2,1
Flood,Madola,Ratnapura,2002,4,22,517.6,1
Flood,Metihakwala,Ratnapura,2002,11,18,547.8,1
Flood,Sankapala,Ratnapura,2003,5,17,473.2,1
Flood,Paragala,Ratnapura,2008,4,28,517.6,1
Flood,Weralupe,Ratnapura,2010,5,12,658.5,0
Flood,Mudduwa East,Ratnapura,2010,5,28,658.5,0
Flood,Kodippilikanda,Ratnapura,2008,1,5,195.0,1
Flood,Kukulegama South,Ratnapura,2008,4,28,517.6,1
Flood,Jathuwangoda,Ratnapura,2008,1,5,195.0,1
Flood,Meepagama,Ratnapura,2008,4,28,517.6,1
Flood,Pagoda,Ratnapura,2008,4,25,517.6,0
Flood,Pahala Bopitiya,Ratnapura,2005,5,2,473.2,0
Flood,Pelmadulla Town,Ratnapura,2005,5,25,473.2,0
Flood,Ihala Bopitiya,Ratnapura,2005,5,26,473.2,0
Flood,Dombagasvinna,Ratnapura,2005,9,22,353.5,0
Flood,Porottakanda,Ratnapura,2005,5,2,473.2,0
Flood,Morathota,Ratnapura,2005,5,24,473.2,0
Flood,Thapassarakanda,Ratnapura,2008,1,5,195.0,1
Flood,Bopetta,Ratnapura,2005,5,25,473.2,0
Flood,Pelmadullagama,Ratnapura,2005,8,23,300.6,0
Flood,Sannasgama,Ratnapura,2005,7,4,291.0,0
Flood,Marapana,Ratnapura,2005,8,17,300.6,0
Flood,Welimaluwa,Ratnapura,2005,8,25,300.6,0
Flood,Kapuhenthota,Ratnapura,2005,9,13,353.5,0
Flood,Pahala Hakamuwa,Ratnapura,2005,7,13,291.0,0
Flood,Poronuwa,Ratnapura,2005,5,5,473.2,0
Flood,Gonakumbura,Ratnapura,2005,7,17,291.0,0
Flood,Narangoda,Ratnapura,2005,5,29,473.2,0
Flood,Rilhena,Ratnapura,2005,5,27,473.2,0
Flood,Denawaka Pathakada,Ratnapura,2005,10,4,561.4,0
Flood,Halpawala,Ratnapura,2005,3,4,273.9,0
Flood,Muwagama,Ratnapura,2010,5,15,658.5,0
Flood,Haldola,Ratnapura,2008,4,28,517.6,1
Flood,Dombagammana,Ratnapura,2008,1,5,195.0,1
Flood,Mihindugama,Ratnapura,2010,5,12,658.5,0
Flood,Amuthagoda,Ratnapura,2010,5,2,658.5,0
Flood,Rathnapura Town,Ratnapura,2010,5,27,658.5,0
Flood,Thiriwanaketiya,Ratnapura,2010,5,19,658.5,0
Flood,Dewalayagawa,Ratnapura,2010,5,22,658.5,0
Flood,Batugedara,Ratnapura,2010,5,28,658.5,0
Flood,Namperiyal Kanda,Ratnapura,2010,10,28,436.6,0
Flood,On Rakwana Pothupitiya Road,Ratnapura,2010,1,2,233.6,0
Flood,Idangoda,Ratnapura,2010,1,3,233.6,0
Flood,Idangoda,Ratnapura,2010,1,28,233.6,0
Flood,Idangoda,Ratnapura,2010,1,23,233.6,0
Flood,Pathakada,Ratnapura,2008,4,29,517.6,1
Flood,Idangoda,Ratnapura,2010,1,16,233.6,0
Flood,On Rakwana Pothupitiya Road,Ratnapura,2010,8,16,385.5,0
Flood,Gangodakanda,Ratnapura,2010,8,25,385.5,0
Flood,Kahawatta,Ratnapura,2010,8,24,385.5,0
Flood,Parakaduwa,Ratnapura,2010,8,30,385.5,0
Flood,Kahangama,Ratnapura,2010,8,7,385.5,0
Flood,Raddella,Ratnapura,2010,6,7,451.5,0
Flood,Haldola,Ratnapura,2010,6,9,451.5,0
Flood,Kahawatta,Ratnapura,2010,6,7,451.5,0
Flood,Dambuluwana,Ratnapura,2010,6,22,451.5,0
Flood,Pahalagama,Ratnapura,2008,4,29,517.6,1
Flood,Sannasgama,Ratnapura,2008,4,30,517.6,1
Flood,Gangodakanda,Ratnapura,2010,1,29,233.6,0
Flood,Kanaggalla,Ratnapura,2008,7,18,291.0,1
Flood,Wathurawa,Ratnapura,2009,8,24,300.6,0
Flood,Malangama,Ratnapura,2008,4,9,517.6,0
Flood,Imbulpe,Ratnapura,2005,3,29,273.9,0
Flood,Imbulpe,Ratnapura,2005,4,12,517.6,0
Flood,Pothupitiya North,Ratnapura,2003,5,17,473.2,1
Flood,Gagalagamuwa,Ratnapura,2003,5,17,473.2,1
Flood,Kotamulla,Ratnapura,2007,8,8,300.6,0
Flood,Imbulpe,Ratnapura,2005,4,27,517.6,0
Flood,Imbulpe,Ratnapura,2005,4,8,517.6,0
Flood,Hangamuwa,Ratnapura,2007,8,26,300.6,0
Flood,Kuduwa,Ratnapura,2003,5,17,473.2,1
Flood,Dambulwana,Ratnapura,2009,8,30,300.6,0
Flood,Delbada,Ratnapura,2005,11,10,547.8,0
Flood,Palawela,Ratnapura,2003,5,4,473.2,0
Flood,Imbulpe,Ratnapura,2006,7,23,291.0,0
Flood,Imbulpe,Ratnapura,2008,5,12,473.2,0
Flood,Nivithigala,Ratnapura,2003,5,12,473.2,0
Flood,Nivithigala,Ratnapura,2008,6,8,300.3,0
Flood,Ratnapura,Ratnapura,2009,6,10,300.3,0
Flood,Ratnapura,Ratnapura,2007,5,9,473.2,0
Flood,Delbada,Ratnapura,2008,5,12,473.2,0
Flood,Weddagala West,Ratnapura,2003,5,17,473.2,1
Flood,Imbulpe,Ratnapura,2005,3,3,273.9,0
Flood,Pothupitiya South,Ratnapura,2003,5,17,473.2,1
Flood,Imbulpe,Ratnapura,2007,12,28,348.0,0
Flood,Imbulpe,Ratnapura,2008,7,3,291.0,0
Flood,Koswatta,Ratnapura,2008,4,28,517.6,1
Flood,Wevelkandura,Ratnapura,2008,4,28,517.6,1
Flood,Balangoda,Ratnapura,2003,5,16,473.2,1
Flood,Horaketiya,Ratnapura,2003,5,17,473.2,1
Flood,Bulathgama,Ratnapura,2003,5,17,473.2,1
Flood,Thumbagoda,Ratnapura,2003,5,17,473.2,1
Flood,Medabedda,Ratnapura,2003,5,17,473.2,1
Flood,Imbulpe,Ratnapura,2008,8,5,300.6,0
Flood,Imbulpe,Ratnapura,2008,8,21,300.6,0
Flood,Imbulpe,Ratnapura,2005,3,10,273.9,0
Flood,Kiridigala,Ratnapura,2003,5,17,473.2,1
Flood,Kalupedigama,Ratnapura,2003,5,17,473.2,1
Flood,Durakanda,Ratnapura,2003,5,17,473.2,1
Flood,Pallekanda,Ratnapura,2003,5,17,473.2,1
Flood,Rassagala,Ratnapura,2003,5,17,473.2,1
Flood,Weddagala East,Ratnapura,2009,8,16,300.6,1
Flood,Kalawana West,Ratnapura,2009,8,16,300.6,1
Flood,Metihakwala,Ratnapura,2002,11,15,547.8,0
Flood,Ratnapura,Ratnapura,2006,6,8,300.3,0
Flood,Ratnapura,Ratnapura,2005,11,25,547.8,0
Flood,Madola,Ratnapura,2002,4,11,517.6,0
Flood,Elapatha,Ratnapura,2003,5,2,473.2,0
Flood,Julangete,Ratnapura,2003,5,27,473.2,0
Flood,Kumbugoda Ara,Ratnapura,2003,5,11,473.2,0
Flood,Thimbolketiya,Ratnapura,2003,5,1,473.2,0
Flood,Kalawana,Ratnapura,2008,5,25,473.2,0
Flood,Godakawela,Ratnapura,2002,6,11,300.3,0
Flood,Godakawela,Ratnapura,2002,11,6,547.8,0
Flood,Godakawela,Ratnapura,2004,9,29,353.5,0
Flood,Godakawela,Ratnapura,2009,11,6,547.8,0
Flood,Godakawela,Ratnapura,2009,11,13,547.8,0
Flood,Godakawela,Ratnapura,2009,11,12,547.8,0
Flood,Godakawela,Ratnapura,2009,11,27,547.8,0
Flood,Ayagama,Ratnapura,2003,5,24,473.2,0
Flood,Godakawela,Ratnapura,2003,5,29,473.2,0
Flood,Opanayaka,Ratnapura,2009,5,30,473.2,0
Flood,Opanayaka,Ratnapura,2008,3,8,273.9,0
Flood,Opanayaka,Ratnapura,2008,3,16,273.9,0
Flood,Opanayaka,Ratnapura,2008,7,28,291.0,0
Flood,Opanayaka,Ratnapura,2008,7,7,291.0,0
Flood,Elapatha,Ratnapura,2009,7,7,291.0,0
Flood,Davugalagama,Ratnapura,2008,4,28,517.6,1
Flood,Moraketiya,Ratnapura,2003,5,18,473.2,0
Flood,Konkatuwa,Ratnapura,2003,5,9,473.2,0
Flood,Kandegama Ihalagama,Ratnapura,2008,5,13,473.2,0
Flood,Paleegala,Ratnapura,2008,5,14,473.2,0
Flood,Nugadanda,Ratnapura,2008,5,18,473.2,0
Flood,Gangulvitiya,Ratnapura,2007,8,2,300.6,0
Flood,Panamura,Ratnapura,2003,5,10,473.2,0
Flood,Pallegama,Ratnapura,2003,5,20,473.2,0
Flood,New Town,Ratnapura,2003,5,6,473.2,0
Flood,Diyapota,Ratnapura,2003,5,15,473.2,0
Flood,Thittawelpotha,Ratnapura,2003,5,19,473.2,0
Flood,Udawalawa Track,Ratnapura,2003,5,4,473.2,0
Flood,Ratnapura,Ratnapura,2004,6,7,300.3,0
Flood,Sankapala,Ratnapura,2003,5,29,473.2,0
Flood,Halmillaketiya,Ratnapura,2003,5,11,473.2,0
Flood,Ratnapura,Ratnapura,2003,5,10,473.2,0
Flood,Ratnapura,Ratnapura,2003,5,27,473.2,0
Flood,Ratkarawwa,Ratnapura,2003,5,8,473.2,0
Flood,Kalagedi Ara,Ratnapura,2003,5,4,473.2,0
Flood,Hingura Ara,Ratnapura,2003,5,21,473.2,0
Flood,Ketagal Ara,Ratnapura,2003,5,21,473.2,0
Flood,Walalgoda,Ratnapura,2003,5,8,473.2,0
Flood,Imbulpe,Ratnapura,2007,12,2,348.0,0
Flood,Hunuwala South,Ratnapura,2003,5,17,473.2,1
Flood,Hunuwala North,Ratnapura,2003,5,17,473.2,1
Flood,Pahala Galathura,Ratnapura,2003,5,17,473.2,1
Flood,Dumbara,Ratnapura,2003,5,17,473.2,1
Flood,Singhalagoda,Ratnapura,2003,5,17,473.2,1
Flood,Vithanagama,Ratnapura,2003,5,17,473.2,1
Flood,Udugala North,Ratnapura,2003,5,17,473.2,1
Flood,Ayagama,Ratnapura,2003,5,17,473.2,1
Flood,Dethabadakanda,Ratnapura,2003,5,17,473.2,1
Flood,Ketapola,Ratnapura,2003,5,17,473.2,1
Flood,Pimbura,Ratnapura,2003,5,17,473.2,1
Flood,Ellahena,Ratnapura,2003,5,17,473.2,1
Flood,Imbulpe,Ratnapura,2006,1,12,195.0,0
Flood,Galathura,Ratnapura,2003,5,17,473.2,1
Flood,Gawaragiriya,Ratnapura,2003,5,17,473.2,1
Flood,Nikagoda,Ratnapura,2003,5,17,473.2,1
Flood,Imbulpe,Ratnapura,2006,1,3,195.0,0
Flood,Pallekada,Ratnapura,2009,8,17,300.6,1
Flood,Imbulpe,Ratnapura,2006,2,22,241.0,0
Flood,Kolambewa,Ratnapura,2009,8,17,300.6,1
Flood,Dimbulwala,Ratnapura,2003,5,17,473.2,1
Flood,Godakanda,Ratnapura,2003,5,17,473.2,1
Flood,Buluwana,Ratnapura,2003,5,17,473.2,1
Flood,Pallekada,Ratnapura,2003,5,17,473.2,1
Flood,Kolambewa,Ratnapura,2003,5,17,473.2,1
Flood,Imbulpe,Ratnapura,2004,10,26,561.4,0
Flood,Imbulpe,Ratnapura,2004,11,22,547.8,0
Flood,Imbulpe,Ratnapura,2005,2,2,241.0,0
Flood,Imbulpe,Ratnapura,2005,3,7,273.9,0
Flood,Imbulpe,Ratnapura,2005,3,3,273.9,0
Flood,Imbulpe,Ratnapura,2005,4,2,517.6,0
Flood,Imbulpe,Ratnapura,2005,6,27,300.3,0
Flood,Imbulpe,Ratnapura,2005,9,10,353.5,0
Flood,Imbulpe,Ratnapura,2005,10,9,561.4,0
Flood,Kiranodagama,Ratnapura,2003,5,17,473.2,1
Flood,Kalallella,Ratnapura,2003,5,17,473.2,1
Flood,Pannila,Ratnapura,2003,5,17,473.2,1
Flood,Miyanavita East,Ratnapura,2003,5,17,473.2,1
Flood,Imbulpe,Ratnapura,2005,11,10,547.8,0
Flood,Imbulpe,Ratnapura,2005,11,18,547.8,0
Flood,Imbulpe,Ratnapura,2005,12,14,348.0,0
Flood,Imbulpe,Ratnapura,2005,12,8,348.0,0
Flood,Atakalapanna,Ratnapura,2003,5,17,473.2,1
Flood,Weladura,Ratnapura,2003,5,17,473.2,1
Flood,Paragala,Ratnapura,2003,5,17,473.2,1
Flood,Opanayaka,Ratnapura,2008,10,7,561.4,0
Flood,Imbulpe,Ratnapura,2006,3,19,273.9,0
Flood,Masimbula,Ratnapura,2003,5,17,473.2,1
Flood,Wellaketiya,Ratnapura,2006,10,23,561.4,1
Flood,Udawala,Ratnapura,2005,5,8,473.2,1
Flood,Imbulpe,Ratnapura,2006,9,20,353.5,0
Flood,Galkanda,Ratnapura,2003,2,15,241.0,1
Flood,Malmeekanda,Ratnapura,2003,5,17,473.2,1
Flood,Metihakwala,Ratnapura,2003,5,17,473.2,1
Flood,Kendaketiya,Ratnapura,2003,5,17,473.2,1
Flood,Imbulpe,Ratnapura,2007,8,11,300.6,0
Flood,Imbulpe,Ratnapura,2007,8,5,300.6,0
Flood,Imbulpe,Ratnapura,2007,11,13,547.8,0
Flood,Imbulpe,Ratnapura,2007,11,30,547.8,0
Flood,Imbulpe,Ratnapura,2007,11,17,547.8,0
Flood,Polwattahena,Ratnapura,2003,5,17,473.2,1
Flood,Meegahawela,Ratnapura,2003,5,17,473.2,1
Flood,Hallinna,Ratnapura,2003,5,17,473.2,1
Flood,Opanayaka,Ratnapura,2003,5,17,473.2,1
Flood,Wallaketiya,Ratnapura,2003,5,17,473.2,1
Flood,Hattella,Ratnapura,2003,5,17,473.2,1
Flood,Batadura,Ratnapura,2003,5,17,473.2,1
Flood,Dandeniya,Ratnapura,2006,10,23,561.4,1
Flood,Rakwana Town,Ratnapura,2003,5,17,473.2,1
Flood,Hallinna,Ratnapura,2006,10,23,561.4,1
Flood,Opanayaka,Ratnapura,2006,10,23,561.4,1
Flood,Hiramadagama,Ratnapura,2003,5,17,473.2,1
Flood,Elpitiya,Ratnapura,2003,5,17,473.2,1
Flood,Balangoda,Ratnapura,2000,8,14,300.6,0
Flood,Panawala,Ratnapura,2003,5,17,473.2,1
Flood,Imbulpe,Ratnapura,2006,5,1,473.2,0
Flood,Galahitiya,Ratnapura,2003,5,17,473.2,1
Flood,Kotakethana,Ratnapura,2003,5,17,473.2,1
Flood,Kawduwawa,Ratnapura,2003,5,17,473.2,1
Flood,Madampe,Ratnapura,2003,5,17,473.2,1
Flood,Veralugahamula,Ratnapura,2003,5,17,473.2,1
Flood,Horamula,Ratnapura,2003,5,17,473.2,1
Flood,Balavinna West,Ratnapura,2003,5,17,473.2,1
Flood,Balavinna North,Ratnapura,2003,5,17,473.2,1
Flood,Malwatta,Ratnapura,2003,5,17,473.2,1
Flood,Niyangama,Ratnapura,2003,5,17,473.2,1
Flood,Udawela,Ratnapura,2009,5,25,473.2,1
Flood,Hallinna,Ratnapura,2008,7,25,291.0,1
Flood,Madola,Ratnapura,2006,10,23,561.4,1
Flood,Hunuwala South,Ratnapura,2006,10,23,561.4,1
Flood,Meegahawela,Ratnapura,2006,10,23,561.4,1
Flood,Opanayaka,Ratnapura,2008,11,16,547.8,0
Flood,Opanayaka,Ratnapura,2006,10,1,561.4,0
Flood,Opanayaka,Ratnapura,2005,11,13,547.8,0
Flood,Udagala,Ratnapura,2009,8,16,300.6,1
Flood,Paragala,Ratnapura,2009,8,16,300.6,1
Flood,Nikagoda,Ratnapura,2008,4,19,517.6,0
Flood,Dumbara Manana,Ratnapura,2008,4,21,517.6,0
Flood,Dethabadakanda,Ratnapura,2008,4,4,517.6,0
Flood,Pitakada,Ratnapura,2008,4,14,517.6,0
Flood,On Rakwana Pothupitiya Road,Ratnapura,2008,4,5,517.6,0
Flood,Mudunkotuwa West,Ratnapura,2008,4,15,517.6,0
Flood,Hangunmitiya,Ratnapura,2008,4,5,517.6,0
Flood,Beliatta,Ratnapura,2008,4,8,517.6,0
Flood,Denawaka Pathakada,Ratnapura,2008,4,26,517.6,0
Flood,Deheragoda,Ratnapura,2008,5,7,473.2,0
Flood,Holeepitiya,Ratnapura,2008,5,5,473.2,0
Flood,Handukanda,Ratnapura,2008,5,19,473.2,0
Flood,Munasinghapura,Ratnapura,2008,5,12,473.2,0
Flood,Ellawala Pahalagama,Ratnapura,2008,5,18,473.2,0
Flood,Matuwagala,Ratnapura,2008,5,9,473.2,0
Flood,Ellegawa,Ratnapura,2008,5,20,473.2,0
Flood,Ellawala,Ratnapura,2008,5,3,473.2,0
Flood,Pimbura,Ratnapura,2009,5,17,473.2,1
Flood,Kanuggalla,Ratnapura,2008,5,30,473.2,0
Flood,Gangodakanda,Ratnapura,2009,8,17,300.6,1
Flood,Dumbara,Ratnapura,2008,5,31,473.2,1
Flood,Balangoda,Ratnapura,2003,7,3,291.0,0
Flood,Balangoda,Ratnapura,2003,5,23,473.2,0
Flood,Balangoda,Ratnapura,2003,10,25,561.4,0
Flood,Balangoda,Ratnapura,2003,11,21,547.8,0
Flood,Balangoda,Ratnapura,2002,1,17,195.0,0
Flood,Balangoda,Ratnapura,2002,11,18,547.8,0
Flood,Balangoda,Ratnapura,2002,4,6,517.6,0
Flood,Pelenda Kanda,Ratnapura,2009,11,21,547.8,1
Flood,Hallinna,Ratnapura,2009,11,21,547.8,1
Flood,Hunuwala North,Ratnapura,2008,4,30,517.6,1
Flood,Hunuwala South,Ratnapura,2008,4,30,517.6,1
Flood,Ayagama,Ratnapura,2008,5,31,473.2,1
Flood,Udagala North,Ratnapura,2008,5,31,473.2,1
Flood,Madabaddara,Ratnapura,2008,5,31,473.2,1
Flood,Pahala Galathura,Ratnapura,2008,5,31,473.2,1
Flood,Pallekada,Ratnapura,2008,5,31,473.2,1
Flood,Paragala,Ratnapura,2008,5,31,473.2,1
Flood,Galathura,Ratnapura,2008,5,31,473.2,1
Flood,Kolombewa,Ratnapura,2008,5,31,473.2,1
Flood,Sinhalagoda,Ratnapura,2008,5,31,473.2,1
Flood,Balangoda,Ratnapura,2003,3,17,273.9,0
Flood,Akurana,Ratnapura,2008,5,19,473.2,0
Flood,Dodampe West,Ratnapura,2008,5,5,473.2,0
Flood,Ayagama,Ratnapura,2009,8,29,300.6,0
Flood,Ayagama,Ratnapura,2009,11,28,547.8,0
Flood,Ayagama,Ratnapura,2009,5,15,473.2,0
Flood,Ayagama,Ratnapura,2009,8,25,300.6,0
Flood,Opanayaka,Ratnapura,2008,4,21,517.6,0
Flood,Opanayaka,Ratnapura,2009,11,7,547.8,0
Flood,Kalawana,Ratnapura,2003,5,19,473.2,0
Flood,Kalawana,Ratnapura,2009,8,2,300.6,0
Flood,Balangoda,Ratnapura,2003,5,25,473.2,0
Flood,Balangoda,Ratnapura,2005,3,17,273.9,0
Flood,Balangoda,Ratnapura,2000,3,16,273.9,0
Flood,Balangoda,Ratnapura,2006,11,21,547.8,0
Flood,Balangoda,Ratnapura,2009,11,7,547.8,0
Flood,Balangoda,Ratnapura,2000,12,27,348.0,0
Flood,Balangoda,Ratnapura,2000,12,5,348.0,0
Flood,Balangoda,Ratnapura,2000,1,28,195.0,0
Flood,Balangoda,Ratnapura,2000,9,27,353.5,0
Flood,Balangoda,Ratnapura,2000,12,17,348.0,0
Flood,Balangoda,Ratnapura,2000,11,12,547.8,0
Flood,Balangoda,Ratnapura,2000,1,30,195.0,0
Flood,Dodampe,Ratnapura,2008,5,28,473.2,0
Flood,Balangoda,Ratnapura,2000,1,23,195.0,0
Flood,Balangoda,Ratnapura,2001,2,11,241.0,0
Flood,Mudunkotuwa,Ratnapura,2008,5,11,473.2,0
Flood,Yatipawwa,Ratnapura,2008,5,22,473.2,0
Flood,Epitiawala,Ratnapura,2008,5,15,473.2,0
Flood,Idangoda,Ratnapura,2008,5,23,473.2,0
Flood,Kiriella,Ratnapura,2008,5,11,473.2,0
Flood,Balangoda,Ratnapura,2002,4,7,517.6,0
Flood,Balangoda,Ratnapura,2002,5,10,473.2,0
Flood,Balangoda,Ratnapura,2002,5,7,473.2,0
Flood,Balangoda,Ratnapura,2002,4,5,517.6,0
Flood,Balangoda,Ratnapura,2002,4,20,517.6,0
Flood,Balangoda,Ratnapura,2002,4,4,517.6,0
Flood,Balangoda,Ratnapura,2002,4,2,517.6,0
Flood,Balangoda,Ratnapura,2002,11,10,547.8,0
Flood,Balangoda,Ratnapura,2001,2,15,241.0,0
Flood,Balangoda,Ratnapura,2001,2,23,241.0,0
Flood,Balangoda,Ratnapura,2001,3,8,273.9,0
Flood,Balangoda,Ratnapura,2001,4,9,517.6,0
Flood,Balangoda,Ratnapura,2001,5,8,473.2,0
Flood,Balangoda,Ratnapura,2001,1,30,195.0,0
Flood,Kiriella,Ratnapura,2009,5,4,473.2,0
Flood,Gabbela,Ratnapura,2003,5,17,473.2,1
Flood,Balangoda,Ratnapura,2003,3,4,273.9,0
Flood,Balangoda,Ratnapura,2003,11,1,547.8,0
Flood,Kalawana,Ratnapura,2008,4,29,517.6,0
Flood,Kalawana,Ratnapura,2007,9,30,353.5,0
Flood,Kalawana,Ratnapura,2007,9,8,353.5,0
Flood,Kalawana,Ratnapura,2007,10,10,561.4,0
Flood,Kalawana,Ratnapura,2007,9,1,353.5,0
Flood,Kalawana,Ratnapura,2007,9,23,353.5,0
Flood,Kalawana,Ratnapura,2007,11,17,547.8,0
Flood,Kalawana,Ratnapura,2007,10,30,561.4,0
Flood,Rambuka,Ratnapura,2003,5,17,473.2,1
Flood,Wallaketiya,Ratnapura,2009,11,21,547.8,1
Flood,Balangoda,Ratnapura,2009,5,21,473.2,0
Flood,Metihakwala,Ratnapura,2009,11,21,547.8,1
Flood,Hunuwala North,Ratnapura,2009,11,21,547.8,1
Flood,Hunuwala South,Ratnapura,2009,11,21,547.8,1
Flood,Balangoda,Ratnapura,2009,4,23,517.6,0
Flood,Balangoda,Ratnapura,2009,2,4,241.0,0
Flood,Balangoda,Ratnapura,2009,5,7,473.2,0
Flood,Balangoda,Ratnapura,2009,2,8,241.0,0
Flood,Balangoda,Ratnapura,2009,10,23,561.4,0
Flood,Kalawana,Ratnapura,2008,4,30,517.6,0
Flood,Balangoda,Ratnapura,2009,11,10,547.8,0
Flood,Weddagala East,Ratnapura,2003,5,17,473.2,1
Flood,Sudugala,Ratnapura,2003,5,22,473.2,0
Flood,Opanayaka,Ratnapura,2005,8,16,300.6,0
Flood,Opanayaka,Ratnapura,2003,2,13,241.0,0
Flood,Opanayaka,Ratnapura,2003,5,26,473.2,0
Flood,Kalawana,Ratnapura,2008,4,10,517.6,0
Flood,Kalawana,Ratnapura,2008,10,11,561.4,0
Flood,Kalawana,Ratnapura,2008,5,8,473.2,0
Flood,Kalawana,Ratnapura,2008,10,22,561.4,0
Flood,Kalawana,Ratnapura,2008,4,25,517.6,0
Flood,Kalawana,Ratnapura,2008,6,9,300.3,0
Flood,Kalawana,Ratnapura,2008,5,11,473.2,0
Flood,Kalawana,Ratnapura,2008,4,17,517.6,0
Flood,Kalawana,Ratnapura,2008,7,5,291.0,0
Flood,Kalawana,Ratnapura,2008,8,19,300.6,0
Flood,Kolambage Ara,Ratnapura,2003,5,11,473.2,0
Flood,Modarawana,Ratnapura,2003,5,20,473.2,0
Flood,Miriswelpotha,Ratnapura,2003,5,14,473.2,0
Flood,Kalawana,Ratnapura,2008,6,11,300.3,0
Flood,Padalangala,Ratnapura,2003,5,3,473.2,0
Flood,Jadura,Ratnapura,2003,5,13,473.2,0
Flood,Panamura,Ratnapura,2003,5,28,473.2,0
Flood,Balangoda,Ratnapura,2003,5,24,473.2,0
Flood,Balangoda,Ratnapura,2009,11,7,547.8,0
Flood,Opanayaka,Ratnapura,2009,11,21,547.8,1
Flood,Balangoda,Ratnapura,2005,12,21,348.0,0
Flood,Balangoda,Ratnapura,2005,4,27,517.6,0
Flood,Balangoda,Ratnapura,2005,2,8,241.0,0
Flood,Balangoda,Ratnapura,2005,1,17,195.0,0
Flood,Balangoda,Ratnapura,2004,3,19,273.9,0
Flood,Balangoda,Ratnapura,2004,4,21,517.6,0
Flood,Balangoda,Ratnapura,2004,5,26,473.2,0
Flood,Balangoda,Ratnapura,2004,5,15,473.2,0
Flood,Balangoda,Ratnapura,2004,5,13,473.2,0
Flood,Balangoda,Ratnapura,2004,5,2,473.2,0
Flood,Balangoda,Ratnapura,2004,5,21,473.2,0
Flood,Balangoda,Ratnapura,2004,1,2,195.0,0
Flood,Balangoda,Ratnapura,2004,9,15,353.5,0
Flood,Balangoda,Ratnapura,2003,2,16,241.0,0
Flood,Balangoda,Ratnapura,2003,3,21,273.9,0
Flood,Balangoda,Ratnapura,2003,3,29,273.9,0
Flood,Balangoda,Ratnapura,2003,4,17,517.6,0
Flood,Balangoda,Ratnapura,2003,5,20,473.2,0
Flood,Balangoda,Ratnapura,2003,5,15,473.2,0
Flood,Balangoda,Ratnapura,2005,4,19,517.6,0
Flood,Balangoda,Ratnapura,2009,10,29,561.4,0
Flood,Balangoda,Ratnapura,2005,11,8,547.8,0
Flood,Balangoda,Ratnapura,2005,4,25,517.6,0
Flood,Meegahawela,Ratnapura,2009,11,21,547.8,1
Flood,Balangoda,Ratnapura,2008,3,12,273.9,0
Flood,Balangoda,Ratnapura,2008,3,4,273.9,0
Flood,Balangoda,Ratnapura,2008,3,9,273.9,0
Flood,Balangoda,Ratnapura,2008,2,19,241.0,0
Flood,Balangoda,Ratnapura,2008,3,30,273.9,0
Flood,Balangoda,Ratnapura,2008,12,20,348.0,0
Flood,Balangoda,Ratnapura,2007,1,24,195.0,0
Flood,Balangoda,Ratnapura,2007,3,1,273.9,0
Flood,Balangoda,Ratnapura,2007,3,23,273.9,0
Flood,Balangoda,Ratnapura,2007,11,19,547.8,0
Flood,Balangoda,Ratnapura,2007,1,22,195.0,0
Flood,Balangoda,Ratnapura,2007,12,14,348.0,0
Flood,Udawela,Ratnapura,2009,11,21,547.8,1
Flood,Balangoda,Ratnapura,2007,9,27,353.5,0
Flood,Balangoda,Ratnapura,2006,4,16,517.6,0
Flood,Balangoda,Ratnapura,2006,7,24,291.0,0
Flood,Balangoda,Ratnapura,2006,2,1,241.0,0
Flood,Balangoda,Ratnapura,2005,3,7,273.9,0
Flood,Balangoda,Ratnapura,2005,9,20,353.5,0
Flood,Bungiriya,Ratnapura,2003,5,17,473.2,1
Flood,Madampe North,Ratnapura,2003,5,17,473.2,1
Flood,Miyanavita West,Ratnapura,2003,5,17,473.2,1
Flood,Weligepola,Ratnapura,2006,10,11,561.4,0
Flood,Weligepola,Ratnapura,2006,5,3,473.2,0
Flood,Weligepola,Ratnapura,2006,5,20,473.2,0
Flood,Weligepola,Ratnapura,2006,4,10,517.6,0
Flood,Weligepola,Ratnapura,2003,5,14,473.2,0
Flood,Weligepola,Ratnapura,2003,5,28,473.2,0
Flood,Weligepola,Ratnapura,2003,5,1,473.2,0
Flood,Weligepola,Ratnapura,2003,5,14,473.2,0
